1,1
1,1
1,1
1,1
1,1
1,1
1,1
0.99999,1
0.99999,1
0.99999,1
0.99999,1
0.99999,1
0.99998,1
0.99998,1
0.99998,1
0.99997,1
0.99997,1
0.99996,1
0.99996,1
0.99996,1
0.99995,1
0.99994,1
0.99994,1
0.99993,1
0.99992,1
0.9999,1
0.99988,1
0.99985,1
0.99982,1
0.99977,1
0.99974,1
0.99972,1
0.99969,1
0.99965,1
0.99962,1
0.99956,1
0.99953,1
0.9995,1
0.99947,1
0.99945,1
0.99941,1
0.99939,1
0.99932,1
0.99927,1
0.99921,1
0.99915,1
0.99909,1
0.99902,1
0.99895,1
0.99885,1
0.99873,1
0.99861,1
0.99841,1
0.99833,1
0.99822,1
0.99812,1
0.99798,1
0.99785,1
0.9977,1
0.99756,1
0.99742,1
0.99721,1
0.99705,1
0.99687,1
0.99666,1
0.99646,0.99999
0.99627,0.99999
0.99602,0.99999
0.99578,0.99999
0.99554,0.99999
0.99519,0.99998
0.99491,0.99998
0.99458,0.99998
0.99431,0.99998
0.99401,0.99998
0.99366,0.99998
0.99326,0.99998
0.99294,0.99998
0.99256,0.99997
0.99215,0.99997
0.99171,0.99997
0.99134,0.99997
0.9909,0.99997
0.99028,0.99997
0.98972,0.99995
0.98915,0.99994
0.98864,0.99994
0.98801,0.99994
0.98722,0.99994
0.98658,0.99994
0.98582,0.99992
0.98496,0.99992
0.9841,0.99991
0.9832,0.99988
0.98203,0.99988
0.98099,0.99988
0.98004,0.99988
0.97898,0.99986
0.97798,0.99986
0.97679,0.99986
0.97562,0.99984
0.97437,0.99984
0.97306,0.99984
0.97156,0.99984
0.97016,0.9998
0.96867,0.9998
0.96718,0.9998
0.96555,0.99979
0.96388,0.99977
0.96234,0.99976
0.96073,0.99976
0.95914,0.99976
0.95739,0.99976
0.95524,0.99973
0.95354,0.9997
0.95171,0.99969
0.94957,0.99969
0.94768,0.99964
0.94582,0.99962
0.94375,0.99958
0.94176,0.99958
0.9399,0.99956
0.93782,0.99953
0.93582,0.99947
0.93373,0.99942
0.93136,0.99942
0.92919,0.99938
0.92688,0.99935
0.92447,0.99934
0.92184,0.99931
0.9192,0.99931
0.91662,0.99925
0.91393,0.99924
0.9111,0.9992
0.9085,0.99914
0.9057,0.99912
0.90294,0.99906
0.89983,0.99896
0.89675,0.99892
0.89352,0.99886
0.8899,0.99879
0.88683,0.99874
0.8836,0.99872
0.88048,0.99862
0.87752,0.99858
0.8741,0.9985
0.87116,0.99843
0.86822,0.9983
0.8655,0.99825
0.86294,0.99824
0.86039,0.9982
0.85779,0.99815
0.85515,0.99807
0.8525,0.998
0.84987,0.99794
0.84766,0.99786
0.84559,0.9978
0.84346,0.99773
0.84122,0.99772
0.83905,0.99769
0.83694,0.99763
0.83473,0.99756
0.83261,0.99749
0.83047,0.99743
0.82843,0.99741
0.8264,0.99735
0.82441,0.99728
0.82266,0.99721
0.82087,0.99718
0.81905,0.99712
0.81728,0.99704
0.81552,0.99698
0.81394,0.99694
0.8123,0.99687
0.81063,0.99682
0.80903,0.9968
0.80739,0.99668
0.80565,0.99658
0.80388,0.99651
0.80208,0.99644
0.80016,0.99639
