1,1
0.9527,0.99991
0.94726,0.99987
0.94315,0.99987
0.93987,0.99987
0.93701,0.99986
0.93451,0.99985
0.93228,0.99983
0.93023,0.9998
0.92826,0.9998
0.92643,0.99978
0.92468,0.99977
0.92303,0.99977
0.92132,0.99976
0.91981,0.99976
0.91828,0.99976
0.91679,0.99976
0.91541,0.99975
0.91407,0.99973
0.91269,0.99972
0.91134,0.99971
0.91002,0.99971
0.90876,0.99969
0.90749,0.99966
0.90625,0.99964
0.90505,0.99962
0.90391,0.9996
0.90276,0.9996
0.90161,0.99957
0.90041,0.99956
0.89932,0.99955
0.89818,0.99953
0.89706,0.99953
0.89597,0.9995
0.89486,0.99947
0.89379,0.99941
0.89275,0.99936
0.8917,0.99935
0.89064,0.99934
0.88953,0.99932
0.88843,0.99931
0.88738,0.99929
0.88638,0.99929
0.88538,0.99928
0.88432,0.99928
0.88331,0.99928
0.88235,0.99926
0.88135,0.99925
0.88039,0.99923
0.87938,0.99923
0.87841,0.99923
0.87749,0.99923
0.87653,0.99918
0.87559,0.99918
0.87466,0.99917
0.87377,0.99914
0.87286,0.99914
0.87195,0.99914
0.87103,0.99912
0.87009,0.99911
0.86916,0.99911
0.86825,0.99908
0.86731,0.99908
0.86641,0.99906
0.86557,0.99905
0.86469,0.99904
0.86384,0.99901
0.86299,0.99901
0.86212,0.99901
0.86126,0.99901
0.86043,0.99899
0.85955,0.99896
0.85867,0.99895
0.85779,0.99892
0.85693,0.9989
0.85608,0.99889
0.85523,0.99888
0.85439,0.99886
0.85357,0.99883
0.8527,0.99883
0.85183,0.99883
0.851,0.99883
0.85016,0.99883
0.84931,0.99883
0.84848,0.99881
0.84768,0.99879
0.84686,0.99879
0.84604,0.99877
0.84521,0.99877
0.84438,0.99872
0.84356,0.99869
0.84279,0.99868
0.84201,0.99867
0.84121,0.99867
0.84044,0.99867
0.83964,0.99866
0.83888,0.99866
0.83811,0.99865
0.83733,0.99861
0.83654,0.9986
0.83575,0.99859
0.83501,0.99859
0.8342,0.99858
0.83343,0.99855
0.83264,0.99854
0.83183,0.99851
0.83107,0.99851
0.8303,0.9985
